Code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit,Value,Source
DEU,Germany,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Unknown,Unknown,2020,Counts,15,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2017,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2017,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2017,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2017,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Other,0 to 17 years,2017,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Other,18 years or over,2017,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Unknown,Unknown,2017,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2017,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2017,Counts,80,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2017,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2017,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Other,0 to 17 years,2017,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Other,18 years or over,2017,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Unknown,Unknown,2017,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2018,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2018,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2018,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2018,Counts,44,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Other,0 to 17 years,2018,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Other,18 years or over,2018,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Unknown,Unknown,2018,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2018,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2018,Counts,30,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Other,0 to 17 years,2018,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Other,18 years or over,2018,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Unknown,Unknown,2018,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2019,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2019,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2019,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2019,Counts,44,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Other,0 to 17 years,2019,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Other,18 years or over,2019,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Unknown,Unknown,2019,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2019,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2019,Counts,30,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2019,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Other,0 to 17 years,2019,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Other,18 years or over,2019,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Unknown,Unknown,2019,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2020,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2020,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2020,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2020,Counts,6,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Other,0 to 17 years,2020,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Other,18 years or over,2020,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Unknown,Unknown,2020,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2020,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2020,Counts,37,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2020,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2020,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Other,0 to 17 years,2020,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Other,18 years or over,2020,Counts,3,GLOTIP
DNK,Denmark,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Unknown,Unknown,2020,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2017,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2017,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2017,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2017,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2017,Counts,44,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2017,Counts,45,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2017,Counts,13,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2017,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2018,Counts,11,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2018,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2018,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2018,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2018,Counts,14,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2018,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2018,Counts,45,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2019,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2019,Counts,7,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2019,Counts,12,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2019,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2019,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2019,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2019,Counts,14,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2019,Counts,70,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2020,Counts,7,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2020,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2020,Counts,6,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2020,Counts,7,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2020,Counts,11,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2020,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2020,Counts,6,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2020,Counts,164,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2021,Counts,7,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2021,Counts,6,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2021,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2021,Counts,3,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2021,Counts,24,GLOTIP
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2021,Counts,42,GLOTIP
DZA,Algeria,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2014,Counts,3,GLOTIP
DZA,Algeria,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2014,Counts,3,GLOTIP
DZA,Algeria,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2014,Counts,3,GLOTIP
DZA,Algeria,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2014,Counts,3,GLOTIP
DZA,Algeria,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2015,Counts,3,GLOTIP
DZA,Algeria,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2015,Counts,3,GLOTIP
DZA,Algeria,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2015,Counts,3,GLOTIP
DZA,Algeria,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2015,Counts,3,GLOTIP
